state,month,filings_2020,filings_avg
wisconsin,Jul-23,1,0
wisconsin,Aug-23,2,0.5
wisconsin,Sep-23,0,0
wisconsin,Oct-23,2,2
wisconsin,Nov-23,1,0.5
wisconsin,Dec-23,1,0.5
wisconsin,Jan-24,1,1.5
wisconsin,Feb-24,0,0
wisconsin,Mar-24,0,0
wisconsin,Apr-24,0,0
wisconsin,May-24,0,0
wisconsin,Jun-24,0,0.5
wisconsin,Jul-24,0,0
wisconsin,Aug-24,1,0.5
wisconsin,Sep-24,0,0
wisconsin,Oct-24,1,2
wisconsin,Nov-24,0,0.5
wisconsin,Dec-24,0,0.5
wisconsin,Jan-25,2,1.5
wisconsin,Feb-25,3,0
wisconsin,Mar-25,1,0
wisconsin,Apr-25,0,0
wisconsin,May-25,1,0
wisconsin,Jun-25,0,0.5
wisconsin,Jul-25,2,0
wisconsin,Aug-25,0,0.5
wisconsin,Sep-25,0,0
wisconsin,Oct-25,1,2
wisconsin,Nov-25,0,0.5
wisconsin,Jan-20,0,0
wisconsin,Feb-20,2,0.5
wisconsin,Mar-20,1,1
wisconsin,Apr-20,0,0.5
wisconsin,May-20,1,0.5
wisconsin,Jun-20,1,0
wisconsin,Jul-20,0,2
wisconsin,Aug-20,0,1
wisconsin,Sep-20,0,0.5
wisconsin,Oct-20,1,0.5
wisconsin,Nov-20,1,0
wisconsin,Dec-20,0,0
wisconsin,Jan-21,0,0
wisconsin,Feb-21,0,0.5
wisconsin,Mar-21,0,1
wisconsin,Apr-21,0,0.5
wisconsin,May-21,2,0.5
wisconsin,Jun-21,1,0
wisconsin,Jul-21,0,2
wisconsin,Aug-21,0,1
wisconsin,Sep-21,0,0.5
wisconsin,Oct-21,0,0.5
wisconsin,Nov-21,1,0
wisconsin,Dec-21,0,0
wisconsin,Jan-22,0,0
wisconsin,Feb-22,0,0.5
wisconsin,Mar-22,1,1
wisconsin,Apr-22,0,0.5
wisconsin,May-22,0,0.5
wisconsin,Jun-22,1,0
wisconsin,Jul-22,2,2
wisconsin,Aug-22,0,1
wisconsin,Sep-22,1,0.5
wisconsin,Oct-22,1,0.5
wisconsin,Nov-22,0,0
wisconsin,Dec-22,0,0
wisconsin,Jan-23,0,0
wisconsin,Feb-23,1,0.5
wisconsin,Mar-23,1,1
wisconsin,Apr-23,3,0.5
wisconsin,May-23,1,0.5
wisconsin,Jun-23,0,0
wisconsin,Jul-23,2,2
wisconsin,Aug-23,0,1
wisconsin,Sep-23,1,0.5
wisconsin,Oct-23,1,0.5
wisconsin,Nov-23,0,0
wisconsin,Dec-23,0,0
wisconsin,Jan-24,0,0
wisconsin,Feb-24,1,0.5
wisconsin,Mar-24,1,1
wisconsin,Apr-24,1,0.5
wisconsin,May-24,2,0.5
wisconsin,Jun-24,0,0
wisconsin,Jul-24,2,2
wisconsin,Aug-24,0,1
wisconsin,Sep-24,0,0.5
wisconsin,Oct-24,0,0.5
wisconsin,Nov-24,1,0
wisconsin,Dec-24,2,0
wisconsin,Jan-25,1,0
wisconsin,Feb-25,5,0.5
wisconsin,Mar-25,1,1
wisconsin,Apr-25,2,0.5
wisconsin,May-25,4,0.5
wisconsin,Jun-25,1,0
wisconsin,Jul-25,3,2
wisconsin,Aug-25,1,1
wisconsin,Sep-25,1,0.5
wisconsin,Oct-25,0,0.5
wisconsin,Nov-25,0,0
wisconsin,Jan-20,0,0
wisconsin,Feb-20,1,0.5
wisconsin,Mar-20,0,0
wisconsin,Apr-20,0,0
wisconsin,May-20,0,1
wisconsin,Jun-20,0,0.5
wisconsin,Jul-20,3,0
wisconsin,Aug-20,1,0
wisconsin,Sep-20,1,0
wisconsin,Oct-20,0,1
wisconsin,Nov-20,1,0.5
wisconsin,Dec-20,0,0.5
wisconsin,Jan-21,0,0
wisconsin,Feb-21,1,0.5
wisconsin,Mar-21,0,0
wisconsin,Apr-21,1,0
wisconsin,May-21,0,1
wisconsin,Jun-21,0,0.5
wisconsin,Jul-21,0,0
wisconsin,Aug-21,0,0
wisconsin,Sep-21,1,0
wisconsin,Oct-21,1,1
wisconsin,Nov-21,1,0.5
wisconsin,Dec-21,1,0.5
wisconsin,Jan-22,0,0
wisconsin,Feb-22,1,0.5
wisconsin,Mar-22,1,0
wisconsin,Apr-22,0,0
wisconsin,May-22,0,1
wisconsin,Jun-22,2,0.5
wisconsin,Jul-22,1,0
wisconsin,Aug-22,1,0
wisconsin,Sep-22,1,0
wisconsin,Oct-22,0,1
wisconsin,Nov-22,0,0.5
wisconsin,Dec-22,0,0.5
wisconsin,Jan-23,0,0
wisconsin,Feb-23,1,0.5
wisconsin,Mar-23,0,0
wisconsin,Apr-23,0,0
wisconsin,May-23,2,1
wisconsin,Jun-23,1,0.5
wisconsin,Jul-23,0,0
wisconsin,Aug-23,3,0
wisconsin,Sep-23,0,0
wisconsin,Oct-23,0,1
wisconsin,Nov-23,0,0.5
wisconsin,Dec-23,0,0.5
wisconsin,Jan-24,0,0
wisconsin,Feb-24,0,0.5
wisconsin,Mar-24,0,0
wisconsin,Apr-24,0,0
wisconsin,May-24,0,1
wisconsin,Jun-24,0,0.5
wisconsin,Jul-24,2,0
wisconsin,Aug-24,0,0
wisconsin,Sep-24,0,0
wisconsin,Oct-24,2,1
wisconsin,Nov-24,1,0.5
wisconsin,Dec-24,2,0.5
wisconsin,Jan-25,2,0
wisconsin,Feb-25,1,0.5
wisconsin,Mar-25,3,0
wisconsin,Apr-25,0,0
wisconsin,May-25,0,1
wisconsin,Jun-25,1,0.5
wisconsin,Jul-25,0,0
wisconsin,Aug-25,1,0
wisconsin,Sep-25,1,0
wisconsin,Oct-25,1,1
wisconsin,Nov-25,0,0
wisconsin,Jan-20,1,0
wisconsin,Feb-20,0,0
wisconsin,Mar-20,0,0
wisconsin,Apr-20,0,0
wisconsin,May-20,0,0
wisconsin,Jun-20,0,0
wisconsin,Jul-20,1,0
wisconsin,Aug-20,0,0
wisconsin,Sep-20,1,0
wisconsin,Oct-20,1,0
wisconsin,Nov-20,1,0
wisconsin,Dec-20,1,0
wisconsin,Jan-21,0,0
wisconsin,Feb-21,0,0
wisconsin,Mar-21,0,0
wisconsin,Apr-21,0,0
wisconsin,May-21,1,0
wisconsin,Jun-21,0,0
wisconsin,Jul-21,0,0
wisconsin,Aug-21,0,0
wisconsin,Sep-21,0,0
wisconsin,Oct-21,0,0
wisconsin,Nov-21,0,0
wisconsin,Dec-21,1,0
wisconsin,Jan-22,0,0
wisconsin,Feb-22,0,0
wisconsin,Mar-22,1,0
wisconsin,Apr-22,0,0
wisconsin,May-22,0,0
wisconsin,Jun-22,0,0
wisconsin,Jul-22,0,0
wisconsin,Aug-22,0,0
wisconsin,Sep-22,1,0
wisconsin,Oct-22,0,0
wisconsin,Nov-22,0,0
wisconsin,Dec-22,1,0
wisconsin,Jan-23,0,0
wisconsin,Feb-23,0,0
wisconsin,Mar-23,0,0
wisconsin,Apr-23,0,0
wisconsin,May-23,0,0
wisconsin,Jun-23,0,0
wisconsin,Jul-23,0,0
wisconsin,Aug-23,0,0
wisconsin,Sep-23,0,0
wisconsin,Oct-23,0,0
wisconsin,Nov-23,0,0
wisconsin,Dec-23,0,0
wisconsin,Jan-24,0,0
wisconsin,Feb-24,0,0
wisconsin,Mar-24,0,0
wisconsin,Apr-24,0,0
wisconsin,May-24,0,0
wisconsin,Jun-24,0,0
wisconsin,Jul-24,0,0
wisconsin,Aug-24,0,0
wisconsin,Sep-24,0,0
wisconsin,Oct-24,0,0
wisconsin,Nov-24,0,0
wisconsin,Dec-24,0,0
wisconsin,Jan-25,0,0
wisconsin,Feb-25,0,0
wisconsin,Mar-25,0,0
wisconsin,Apr-25,0,0
wisconsin,May-25,0,0
wisconsin,Jun-25,0,0
wisconsin,Jul-25,0,0
wisconsin,Aug-25,0,0
wisconsin,Sep-25,0,0
wisconsin,Oct-25,0,0
wisconsin,Nov-25,0,0
wisconsin,Jan-20,0,1
wisconsin,Feb-20,0,0
wisconsin,Mar-20,0,0.5
wisconsin,Apr-20,0,1
wisconsin,May-20,0,0
wisconsin,Jun-20,1,0.5
wisconsin,Jul-20,1,0.5
wisconsin,Aug-20,0,0.5
wisconsin,Sep-20,0,0
wisconsin,Oct-20,1,0
wisconsin,Nov-20,0,0.5
wisconsin,Dec-20,0,0
wisconsin,Jan-21,1,1
wisconsin,Feb-21,0,0
wisconsin,Mar-21,0,0.5
wisconsin,Apr-21,1,1
wisconsin,May-21,0,0
wisconsin,Jun-21,0,0.5
wisconsin,Jul-21,0,0.5
wisconsin,Aug-21,0,0.5
wisconsin,Sep-21,0,0
wisconsin,Oct-21,0,0
wisconsin,Nov-21,0,0.5
wisconsin,Dec-21,1,0
wisconsin,Jan-22,0,1
wisconsin,Feb-22,1,0
wisconsin,Mar-22,0,0.5
wisconsin,Apr-22,0,1
wisconsin,May-22,0,0
wisconsin,Jun-22,1,0.5
wisconsin,Jul-22,0,0.5
wisconsin,Aug-22,0,0.5
wisconsin,Sep-22,0,0
wisconsin,Oct-22,0,0
wisconsin,Nov-22,0,0.5
wisconsin,Dec-22,0,0
wisconsin,Jan-23,1,1
wisconsin,Feb-23,0,0
wisconsin,Mar-23,0,0.5
wisconsin,Apr-23,2,1
wisconsin,May-23,0,0
wisconsin,Jun-23,0,0.5
wisconsin,Jul-23,0,0.5
wisconsin,Aug-23,0,0.5
wisconsin,Sep-23,0,0
wisconsin,Oct-23,0,0
wisconsin,Nov-23,2,0.5
wisconsin,Dec-23,0,0
wisconsin,Jan-24,1,1
wisconsin,Feb-24,1,0
wisconsin,Mar-24,1,0.5
wisconsin,Apr-24,0,1
wisconsin,May-24,0,0
wisconsin,Jun-24,1,0.5
wisconsin,Jul-24,1,0.5
wisconsin,Aug-24,1,0.5
wisconsin,Sep-24,0,0
wisconsin,Oct-24,1,0
wisconsin,Nov-24,0,0.5
wisconsin,Dec-24,0,0
wisconsin,Jan-25,0,1
wisconsin,Feb-25,0,0
wisconsin,Mar-25,0,0.5
wisconsin,Apr-25,0,1
wisconsin,May-25,0,0
wisconsin,Jun-25,0,0.5
wisconsin,Jul-25,0,0.5
wisconsin,Aug-25,0,0.5
wisconsin,Sep-25,0,0
wisconsin,Oct-25,0,0
wisconsin,Nov-25,0,0.5
wisconsin,Jan-20,0,0.5
wisconsin,Feb-20,0,1.5
wisconsin,Mar-20,1,0.5
wisconsin,Apr-20,0,0
wisconsin,May-20,0,0.5
wisconsin,Jun-20,0,0.5
wisconsin,Jul-20,0,0
wisconsin,Aug-20,1,0.5
wisconsin,Sep-20,1,0.5
wisconsin,Oct-20,0,0.5
wisconsin,Nov-20,0,0.5
wisconsin,Dec-20,0,1
wisconsin,Jan-21,0,0.5
wisconsin,Feb-21,1,1.5
wisconsin,Mar-21,0,0.5
wisconsin,Apr-21,0,0
wisconsin,May-21,1,0.5
wisconsin,Jun-21,1,0.5
wisconsin,Jul-21,0,0
wisconsin,Aug-21,0,0.5
wisconsin,Sep-21,0,0.5
wisconsin,Oct-21,2,0.5
wisconsin,Nov-21,1,0.5
wisconsin,Dec-21,0,1
wisconsin,Jan-22,1,0.5
wisconsin,Feb-22,1,1.5
wisconsin,Mar-22,1,0.5
wisconsin,Apr-22,0,0
wisconsin,May-22,1,0.5
wisconsin,Jun-22,1,0.5
wisconsin,Jul-22,0,0
wisconsin,Aug-22,1,0.5
wisconsin,Sep-22,0,0.5
wisconsin,Oct-22,0,0.5
wisconsin,Nov-22,0,0.5
wisconsin,Dec-22,0,1
wisconsin,Jan-23,0,0.5
wisconsin,Feb-23,2,1.5
wisconsin,Mar-23,0,0.5
wisconsin,Apr-23,0,0
wisconsin,May-23,1,0.5
wisconsin,Jun-23,1,0.5
wisconsin,Jul-23,0,0
wisconsin,Aug-23,2,0.5
wisconsin,Sep-23,0,0.5
wisconsin,Oct-23,0,0.5
wisconsin,Nov-23,1,0.5
wisconsin,Dec-23,1,1
wisconsin,Jan-24,0,0.5
wisconsin,Feb-24,1,1.5
wisconsin,Mar-24,1,0.5
wisconsin,Apr-24,1,0
wisconsin,May-24,0,0.5
wisconsin,Jun-24,1,0.5
wisconsin,Jul-24,0,0
wisconsin,Aug-24,0,0.5
wisconsin,Sep-24,1,0.5
wisconsin,Oct-24,0,0.5
wisconsin,Nov-24,0,0.5
wisconsin,Dec-24,0,1
wisconsin,Jan-25,2,0.5
wisconsin,Feb-25,0,1.5
wisconsin,Mar-25,0,0.5
wisconsin,Apr-25,3,0
wisconsin,May-25,0,0.5
wisconsin,Jun-25,3,0.5
wisconsin,Jul-25,0,0
wisconsin,Aug-25,1,0.5
wisconsin,Sep-25,0,0.5
wisconsin,Oct-25,3,0.5
wisconsin,Nov-25,0,0
wisconsin,Jan-20,0,0.5
wisconsin,Feb-20,0,0.5
wisconsin,Mar-20,0,0.5
wisconsin,Apr-20,0,0.5
wisconsin,May-20,0,0
wisconsin,Jun-20,0,1.5
wisconsin,Jul-20,1,0.5
wisconsin,Aug-20,1,0.5
wisconsin,Sep-20,1,0
wisconsin,Oct-20,1,1
wisconsin,Nov-20,0,0
wisconsin,Dec-20,0,0
wisconsin,Jan-21,1,0.5
wisconsin,Feb-21,0,0.5
wisconsin,Mar-21,0,0.5
wisconsin,Apr-21,1,0.5
wisconsin,May-21,1,0
wisconsin,Jun-21,0,1.5
wisconsin,Jul-21,1,0.5
wisconsin,Aug-21,1,0.5
wisconsin,Sep-21,1,0
wisconsin,Oct-21,1,1
wisconsin,Nov-21,0,0
wisconsin,Dec-21,0,0
wisconsin,Jan-22,1,0.5
wisconsin,Feb-22,0,0.5
wisconsin,Mar-22,0,0.5
wisconsin,Apr-22,1,0.5
wisconsin,May-22,0,0
wisconsin,Jun-22,0,1.5
wisconsin,Jul-22,1,0.5
wisconsin,Aug-22,0,0.5
wisconsin,Sep-22,2,0
wisconsin,Oct-22,0,1
wisconsin,Nov-22,3,0
wisconsin,Dec-22,1,0
wisconsin,Jan-23,0,0.5
wisconsin,Feb-23,1,0.5
wisconsin,Mar-23,1,0.5
wisconsin,Apr-23,1,0.5
wisconsin,May-23,0,0
wisconsin,Jun-23,0,1.5
wisconsin,Jul-23,0,0.5
wisconsin,Aug-23,0,0.5
wisconsin,Sep-23,0,0
wisconsin,Oct-23,1,1
wisconsin,Nov-23,0,0
wisconsin,Dec-23,0,0
wisconsin,Jan-24,1,0.5
wisconsin,Feb-24,1,0.5
wisconsin,Mar-24,0,0.5
wisconsin,Apr-24,0,0.5
wisconsin,May-24,1,0
wisconsin,Jun-24,3,1.5
wisconsin,Jul-24,1,0.5
wisconsin,Aug-24,2,0.5
wisconsin,Sep-24,0,0
wisconsin,Oct-24,1,1
wisconsin,Nov-24,0,0
wisconsin,Dec-24,0,0
wisconsin,Jan-25,1,0.5
wisconsin,Feb-25,0,0.5
wisconsin,Mar-25,1,0.5
wisconsin,Apr-25,0,0.5
wisconsin,May-25,1,0
wisconsin,Jun-25,0,1.5
wisconsin,Jul-25,2,0.5
wisconsin,Aug-25,0,0.5
wisconsin,Sep-25,1,0
wisconsin,Oct-25,0,1
wisconsin,Nov-25,0,0
wisconsin,Jan-20,0,1
wisconsin,Feb-20,0,0
wisconsin,Mar-20,0,0
wisconsin,Apr-20,0,0.5
wisconsin,May-20,0,0.5
wisconsin,Jun-20,1,0.5
wisconsin,Jul-20,0,1.5
wisconsin,Aug-20,0,0.5
wisconsin,Sep-20,1,0
wisconsin,Oct-20,2,0
wisconsin,Nov-20,0,0
wisconsin,Dec-20,0,0.5
wisconsin,Jan-21,1,1
wisconsin,Feb-21,1,0
wisconsin,Mar-21,1,0
wisconsin,Apr-21,0,0.5
wisconsin,May-21,0,0.5
wisconsin,Jun-21,0,0.5
wisconsin,Jul-21,1,1.5
wisconsin,Aug-21,1,0.5
wisconsin,Sep-21,0,0
wisconsin,Oct-21,0,0
wisconsin,Nov-21,0,0
wisconsin,Dec-21,0,0.5
wisconsin,Jan-22,0,1
wisconsin,Feb-22,1,0
wisconsin,Mar-22,0,0
wisconsin,Apr-22,0,0.5
wisconsin,May-22,0,0.5
wisconsin,Jun-22,1,0.5
wisconsin,Jul-22,0,1.5
wisconsin,Aug-22,1,0.5
wisconsin,Sep-22,0,0
wisconsin,Oct-22,0,0
wisconsin,Nov-22,0,0
wisconsin,Dec-22,0,0.5
wisconsin,Jan-23,2,1
wisconsin,Feb-23,0,0
wisconsin,Mar-23,0,0
wisconsin,Apr-23,1,0.5
wisconsin,May-23,0,0.5
wisconsin,Jun-23,1,0.5
wisconsin,Jul-23,0,1.5
wisconsin,Aug-23,0,0.5
wisconsin,Sep-23,0,0
wisconsin,Oct-23,0,0
wisconsin,Nov-23,0,0
wisconsin,Dec-23,0,0.5
wisconsin,Jan-24,0,1
wisconsin,Feb-24,0,0
wisconsin,Mar-24,0,0
wisconsin,Apr-24,1,0.5
wisconsin,May-24,1,0.5
wisconsin,Jun-24,0,0.5
wisconsin,Jul-24,3,1.5
wisconsin,Aug-24,1,0.5
wisconsin,Sep-24,0,0
wisconsin,Oct-24,0,0
wisconsin,Nov-24,0,0
wisconsin,Dec-24,1,0.5
wisconsin,Jan-25,1,1
wisconsin,Feb-25,0,0
wisconsin,Mar-25,1,0
wisconsin,Apr-25,0,0.5
wisconsin,May-25,0,0.5
wisconsin,Jun-25,1,0.5
wisconsin,Jul-25,1,1.5
wisconsin,Aug-25,1,0.5
wisconsin,Sep-25,0,0
wisconsin,Oct-25,1,0
wisconsin,Nov-25,0,0
wisconsin,Jan-20,0,0
wisconsin,Feb-20,0,0
wisconsin,Mar-20,0,0
wisconsin,Apr-20,0,0.5
wisconsin,May-20,0,1
wisconsin,Jun-20,0,0
wisconsin,Jul-20,0,0
wisconsin,Aug-20,0,0
wisconsin,Sep-20,0,0.5
wisconsin,Oct-20,0,0
wisconsin,Nov-20,0,0.5
wisconsin,Dec-20,0,1
wisconsin,Jan-21,0,0
wisconsin,Feb-21,0,0
wisconsin,Mar-21,0,0
wisconsin,Apr-21,0,0.5
wisconsin,May-21,0,1
wisconsin,Jun-21,0,0
wisconsin,Jul-21,5,0
wisconsin,Aug-21,0,0
wisconsin,Sep-21,1,0.5
wisconsin,Oct-21,0,0
wisconsin,Nov-21,0,0.5
wisconsin,Dec-21,1,1
wisconsin,Jan-22,0,0
wisconsin,Feb-22,3,0
wisconsin,Mar-22,1,0
wisconsin,Apr-22,0,0.5
wisconsin,May-22,2,1
wisconsin,Jun-22,3,0
wisconsin,Jul-22,0,0
wisconsin,Aug-22,0,0
wisconsin,Sep-22,0,0.5
wisconsin,Oct-22,0,0
wisconsin,Nov-22,0,0.5
wisconsin,Dec-22,0,1
wisconsin,Jan-23,0,0
wisconsin,Feb-23,0,0
wisconsin,Mar-23,0,0
wisconsin,Apr-23,0,0.5
wisconsin,May-23,1,1
wisconsin,Jun-23,0,0
wisconsin,Jul-23,0,0
wisconsin,Aug-23,0,0
wisconsin,Sep-23,0,0.5
wisconsin,Oct-23,0,0
wisconsin,Nov-23,1,0.5
wisconsin,Dec-23,1,1
wisconsin,Jan-24,0,0
wisconsin,Feb-24,0,0
wisconsin,Mar-24,0,0
wisconsin,Apr-24,1,0.5
wisconsin,May-24,1,1
wisconsin,Jun-24,0,0
wisconsin,Jul-24,0,0
wisconsin,Aug-24,0,0
wisconsin,Sep-24,0,0.5
wisconsin,Oct-24,0,0
wisconsin,Nov-24,1,0.5
wisconsin,Dec-24,1,1
wisconsin,Jan-25,0,0
wisconsin,Feb-25,0,0
wisconsin,Mar-25,0,0
wisconsin,Apr-25,0,0.5
wisconsin,May-25,0,1
wisconsin,Jun-25,0,0
wisconsin,Jul-25,1,0
wisconsin,Aug-25,0,0
wisconsin,Sep-25,0,0.5
wisconsin,Oct-25,0,0
wisconsin,Nov-25,0,0
wisconsin,Jan-20,1,0.5
wisconsin,Feb-20,0,0
wisconsin,Mar-20,0,0
wisconsin,Apr-20,0,0
wisconsin,May-20,0,0
wisconsin,Jun-20,0,1.5
wisconsin,Jul-20,0,2
wisconsin,Aug-20,1,1
wisconsin,Sep-20,0,0
wisconsin,Oct-20,0,0
wisconsin,Nov-20,0,1
wisconsin,Dec-20,1,1
wisconsin,Jan-21,0,0.5
wisconsin,Feb-21,0,0
wisconsin,Mar-21,0,0
wisconsin,Apr-21,0,0
wisconsin,May-21,0,0
wisconsin,Jun-21,0,1.5
wisconsin,Jul-21,2,2
wisconsin,Aug-21,0,1
wisconsin,Sep-21,1,0
wisconsin,Oct-21,1,0
wisconsin,Nov-21,0,1
wisconsin,Dec-21,3,1
wisconsin,Jan-22,1,0.5
wisconsin,Feb-22,0,0
wisconsin,Mar-22,0,0
wisconsin,Apr-22,1,0
wisconsin,May-22,1,0
wisconsin,Jun-22,0,1.5
wisconsin,Jul-22,0,2
wisconsin,Aug-22,0,1
wisconsin,Sep-22,0,0
wisconsin,Oct-22,2,0
wisconsin,Nov-22,0,1
wisconsin,Dec-22,0,1
wisconsin,Jan-23,1,0.5
wisconsin,Feb-23,0,0
wisconsin,Mar-23,0,0
wisconsin,Apr-23,0,0
wisconsin,May-23,0,0
wisconsin,Jun-23,1,1.5
wisconsin,Jul-23,2,2
wisconsin,Aug-23,1,1
wisconsin,Sep-23,0,0
wisconsin,Oct-23,0,0
wisconsin,Nov-23,1,1
wisconsin,Dec-23,0,1
wisconsin,Jan-24,0,0.5
wisconsin,Feb-24,0,0
wisconsin,Mar-24,0,0
wisconsin,Apr-24,0,0
wisconsin,May-24,1,0
wisconsin,Jun-24,2,1.5
wisconsin,Jul-24,2,2
wisconsin,Aug-24,1,1
wisconsin,Sep-24,0,0
wisconsin,Oct-24,0,0
wisconsin,Nov-24,0,1
wisconsin,Dec-24,1,1
wisconsin,Jan-25,0,0.5
wisconsin,Feb-25,1,0
wisconsin,Mar-25,0,0
wisconsin,Apr-25,0,0
wisconsin,May-25,1,0
wisconsin,Jun-25,0,1.5
wisconsin,Jul-25,1,2
wisconsin,Aug-25,0,1
wisconsin,Sep-25,1,0
wisconsin,Oct-25,0,0
wisconsin,Nov-25,0,0.5
wisconsin,Jan-20,0,0
wisconsin,Feb-20,0,1
wisconsin,Mar-20,0,0
wisconsin,Apr-20,0,0.5
wisconsin,May-20,0,0.5
wisconsin,Jun-20,0,0.5
wisconsin,Jul-20,0,0
wisconsin,Aug-20,2,0
wisconsin,Sep-20,0,0
wisconsin,Oct-20,0,0
wisconsin,Nov-20,0,1
wisconsin,Dec-20,0,0
wisconsin,Jan-21,1,0
wisconsin,Feb-21,0,1
wisconsin,Mar-21,1,0
wisconsin,Apr-21,1,0.5
wisconsin,May-21,1,0.5
wisconsin,Jun-21,0,0.5
wisconsin,Jul-21,0,0
wisconsin,Aug-21,0,0
wisconsin,Sep-21,1,0
wisconsin,Oct-21,0,0
wisconsin,Nov-21,0,1
wisconsin,Dec-21,0,0
wisconsin,Jan-22,0,0
wisconsin,Feb-22,0,1
wisconsin,Mar-22,1,0
wisconsin,Apr-22,1,0.5
wisconsin,May-22,0,0.5
wisconsin,Jun-22,0,0.5
wisconsin,Jul-22,0,0
wisconsin,Aug-22,1,0
wisconsin,Sep-22,0,0
wisconsin,Oct-22,0,0
wisconsin,Nov-22,0,1
wisconsin,Dec-22,0,0
wisconsin,Jan-23,0,0
wisconsin,Feb-23,2,1
wisconsin,Mar-23,0,0
wisconsin,Apr-23,1,0.5
wisconsin,May-23,1,0.5
wisconsin,Jun-23,1,0.5
wisconsin,Jul-23,0,0
wisconsin,Aug-23,0,0
wisconsin,Sep-23,0,0
wisconsin,Oct-23,0,0
wisconsin,Nov-23,1,1
wisconsin,Dec-23,0,0
wisconsin,Jan-24,0,0
wisconsin,Feb-24,0,1
wisconsin,Mar-24,0,0
wisconsin,Apr-24,0,0.5
wisconsin,May-24,0,0.5
wisconsin,Jun-24,0,0.5
wisconsin,Jul-24,0,0
wisconsin,Aug-24,1,0
wisconsin,Sep-24,0,0
wisconsin,Oct-24,0,0
wisconsin,Nov-24,1,1
wisconsin,Dec-24,0,0
wisconsin,Jan-25,0,0
wisconsin,Feb-25,0,1
wisconsin,Mar-25,0,0
wisconsin,Apr-25,0,0.5
wisconsin,May-25,0,0.5
wisconsin,Jun-25,0,0.5
wisconsin,Jul-25,0,0
wisconsin,Aug-25,0,0
wisconsin,Sep-25,0,0
wisconsin,Oct-25,2,0
wisconsin,Nov-25,0,0.5
wisconsin,Jan-20,0,0
wisconsin,Feb-20,0,0
wisconsin,Mar-20,0,0
wisconsin,Apr-20,0,0.5
wisconsin,May-20,0,0
wisconsin,Jun-20,1,0
wisconsin,Jul-20,0,0
wisconsin,Aug-20,0,0.5
wisconsin,Sep-20,0,0
wisconsin,Oct-20,1,0
wisconsin,Nov-20,0,0.5
wisconsin,Dec-20,0,0
wisconsin,Jan-21,0,0
wisconsin,Feb-21,0,0
wisconsin,Mar-21,0,0
wisconsin,Apr-21,0,0.5
wisconsin,May-21,0,0
wisconsin,Jun-21,0,0
wisconsin,Jul-21,0,0
wisconsin,Aug-21,0,0.5
wisconsin,Sep-21,0,0
wisconsin,Oct-21,1,0
wisconsin,Nov-21,0,0.5
wisconsin,Dec-21,0,0
wisconsin,Jan-22,0,0
wisconsin,Feb-22,0,0
wisconsin,Mar-22,0,0
wisconsin,Apr-22,0,0.5
wisconsin,May-22,0,0
wisconsin,Jun-22,0,0
wisconsin,Jul-22,0,0
wisconsin,Aug-22,0,0.5
wisconsin,Sep-22,0,0
wisconsin,Oct-22,0,0
wisconsin,Nov-22,0,0.5
wisconsin,Dec-22,0,0
wisconsin,Jan-23,0,0
wisconsin,Feb-23,0,0
wisconsin,Mar-23,0,0
wisconsin,Apr-23,0,0.5
wisconsin,May-23,0,0
wisconsin,Jun-23,0,0
wisconsin,Jul-23,0,0
wisconsin,Aug-23,1,0.5
wisconsin,Sep-23,0,0
wisconsin,Oct-23,0,0
wisconsin,Nov-23,0,0.5
wisconsin,Dec-23,0,0
wisconsin,Jan-24,0,0
wisconsin,Feb-24,0,0
wisconsin,Mar-24,0,0
wisconsin,Apr-24,0,0.5
wisconsin,May-24,0,0
wisconsin,Jun-24,0,0
wisconsin,Jul-24,0,0
wisconsin,Aug-24,0,0.5
wisconsin,Sep-24,0,0
wisconsin,Oct-24,0,0
wisconsin,Nov-24,1,0.5
wisconsin,Dec-24,0,0
wisconsin,Jan-25,0,0
wisconsin,Feb-25,0,0
wisconsin,Mar-25,0,0
wisconsin,Apr-25,0,0.5
wisconsin,May-25,0,0
wisconsin,Jun-25,0,0
wisconsin,Jul-25,0,0
wisconsin,Aug-25,0,0.5
wisconsin,Sep-25,1,0
wisconsin,Oct-25,0,0
wisconsin,Nov-25,0,0.5
wisconsin,Jan-20,0,0
wisconsin,Feb-20,0,1
wisconsin,Mar-20,0,0.5
wisconsin,Apr-20,0,0
wisconsin,May-20,0,1.5
wisconsin,Jun-20,1,1
wisconsin,Jul-20,2,0.5
wisconsin,Aug-20,0,1
wisconsin,Sep-20,0,0
wisconsin,Oct-20,0,1.5
wisconsin,Nov-20,0,0.5
wisconsin,Dec-20,1,0.5
wisconsin,Jan-21,0,0
wisconsin,Feb-21,0,1
wisconsin,Mar-21,1,0.5
wisconsin,Apr-21,0,0
wisconsin,May-21,1,1.5
wisconsin,Jun-21,0,1
wisconsin,Jul-21,1,0.5
wisconsin,Aug-21,0,1
wisconsin,Sep-21,0,0
wisconsin,Oct-21,1,1.5
wisconsin,Nov-21,0,0.5
wisconsin,Dec-21,3,0.5
wisconsin,Jan-22,0,0
wisconsin,Feb-22,0,1
wisconsin,Mar-22,0,0.5
wisconsin,Apr-22,1,0
wisconsin,May-22,0,1.5
wisconsin,Jun-22,0,1
wisconsin,Jul-22,0,0.5
wisconsin,Aug-22,2,1
wisconsin,Sep-22,0,0
wisconsin,Oct-22,0,1.5
