month_date,treated,y_mean,y_se,n_states,ci_lo,ci_hi,group
2025-04-01,FALSE,6.916723308341646,0.3565220219335951,15,6.2179401453517995,7.615506471331492,Never-Treated States
2025-04-01,TRUE,7.78677741730766,0.3708255980549428,11,7.059959245119972,8.513595589495349,Treated States
2025-05-01,FALSE,6.8894413775038705,0.39371683040877636,15,6.117756389902669,7.661126365105072,Never-Treated States
2025-05-01,TRUE,7.849055444037924,0.3697818408489036,11,7.124283035974073,8.573827852101775,Treated States
2025-06-01,FALSE,6.959201476029369,0.4397409346259014,14,6.097309244162602,7.821093707896136,Never-Treated States
2025-06-01,TRUE,7.828906741958137,0.3638050975237236,11,7.115848750811638,8.541964733104635,Treated States
2025-07-01,FALSE,7.312161981810738,0.38692001452108093,13,6.55379875334942,8.070525210272057,Never-Treated States
2025-07-01,TRUE,7.868913727180117,0.39151991890905763,11,7.101534686118364,8.63629276824187,Treated States
2025-08-01,FALSE,7.219241069389796,0.40269713574426347,13,6.42995468333104,8.008527455448553,Never-Treated States
2025-08-01,TRUE,7.294416618451626,0.8826356898864289,10,5.564450666274225,9.024382570629026,Treated States
2025-09-01,FALSE,7.202480954289024,0.4113897387745,13,6.396157066291004,8.008804842287045,Never-Treated States
2025-09-01,TRUE,8.037833573060027,0.39673548022275273,9,7.260232031823431,8.815435114296623,Treated States
2025-10-01,FALSE,8.219056661060598,NA,1,NA,NA,Never-Treated States
2025-11-01,FALSE,0,NA,1,NA,NA,Never-Treated States
