state_abb,month_date,filings_count,renter_occupied_housing_units,filings_per_1k_renters,treat_start,treated
NV,2025-09-01,3363,0,NA,NA,FALSE
NV,2025-10-01,3710,0,NA,NA,FALSE
NV,2025-11-01,0,0,NA,NA,FALSE
NY,2016-01-01,19871,0,NA,2019-07-01,FALSE
NY,2016-02-01,21793,0,NA,2019-07-01,FALSE
NY,2016-03-01,19590,0,NA,2019-07-01,FALSE
NY,2016-04-01,16482,0,NA,2019-07-01,FALSE
NY,2016-05-01,17458,0,NA,2019-07-01,FALSE
NY,2016-06-01,18773,0,NA,2019-07-01,FALSE
NY,2016-07-01,18326,0,NA,2019-07-01,FALSE
NY,2016-08-01,22170,0,NA,2019-07-01,FALSE
NY,2016-09-01,19984,0,NA,2019-07-01,FALSE
NY,2016-10-01,18563,0,NA,2019-07-01,FALSE
NY,2016-11-01,20724,0,NA,2019-07-01,FALSE
NY,2016-12-01,20115,0,NA,2019-07-01,FALSE
NY,2017-01-01,19166,0,NA,2019-07-01,FALSE
NY,2017-02-01,19262,0,NA,2019-07-01,FALSE
NY,2017-03-01,20193,0,NA,2019-07-01,FALSE
NY,2017-04-01,15750,0,NA,2019-07-01,FALSE
NY,2017-05-01,18361,0,NA,2019-07-01,FALSE
NY,2017-06-01,17584,0,NA,2019-07-01,FALSE
NY,2017-07-01,18556,0,NA,2019-07-01,FALSE
NY,2017-08-01,20787,0,NA,2019-07-01,FALSE
NY,2017-09-01,18411,0,NA,2019-07-01,FALSE
NY,2017-10-01,19837,0,NA,2019-07-01,FALSE
NY,2017-11-01,19183,0,NA,2019-07-01,FALSE
NY,2017-12-01,18687,0,NA,2019-07-01,FALSE
NY,2018-01-01,20796,0,NA,2019-07-01,FALSE
NY,2018-02-01,17940,0,NA,2019-07-01,FALSE
NY,2018-03-01,18433,0,NA,2019-07-01,FALSE
NY,2018-04-01,15919,0,NA,2019-07-01,FALSE
NY,2018-05-01,16216,0,NA,2019-07-01,FALSE
NY,2018-06-01,17616,0,NA,2019-07-01,FALSE
NY,2018-07-01,18108,0,NA,2019-07-01,FALSE
NY,2018-08-01,20323,0,NA,2019-07-01,FALSE
NY,2018-09-01,15705,0,NA,2019-07-01,FALSE
NY,2018-10-01,20847,0,NA,2019-07-01,FALSE
NY,2018-11-01,18744,0,NA,2019-07-01,FALSE
NY,2018-12-01,17028,0,NA,2019-07-01,FALSE
NY,2019-01-01,30193,3503793,8.617232810271611,2019-07-01,FALSE
NY,2019-02-01,24754,3501722,7.069093434601605,2019-07-01,FALSE
NY,2019-03-01,24553,3503793,7.007548676534259,2019-07-01,FALSE
NY,2019-04-01,24760,3497951,7.078429629231513,2019-07-01,FALSE
NY,2019-05-01,26335,3502168,7.519627841953898,2019-07-01,FALSE
NY,2019-06-01,19428,3501647,5.548246296671252,2019-07-01,FALSE
NY,2019-07-01,11986,3500097,3.4244765216506856,2019-07-01,TRUE
NY,2019-08-01,19639,3503793,5.605068564267352,2019-07-01,TRUE
NY,2019-09-01,19394,3503793,5.5351443421457835,2019-07-01,TRUE
NY,2019-10-01,21937,3498793,6.26987649740925,2019-07-01,TRUE
NY,2019-11-01,19418,3503793,5.541994061863814,2019-07-01,TRUE
NY,2019-12-01,19768,3503793,5.641885807751771,2019-07-01,TRUE
NY,2020-01-01,23000,3497951,6.575277926992117,2019-07-01,TRUE
NY,2020-02-01,20614,3497951,5.893164312478934,2019-07-01,TRUE
NY,2020-03-01,12716,3496722,3.63654874479584,2019-07-01,TRUE
NY,2020-04-01,7,2201354,0.003179861121836833,2019-07-01,TRUE
NY,2020-05-01,10,807063,0.012390606433450673,2019-07-01,TRUE
NY,2020-06-01,54,2605903,0.020722183442745182,2019-07-01,TRUE
NY,2020-07-01,2720,3262000,0.8338442673206622,2019-07-01,TRUE
NY,2020-08-01,7394,3414222,2.165647107891637,2019-07-01,TRUE
NY,2020-09-01,9361,3442654,2.719123095146942,2019-07-01,TRUE
NY,2020-10-01,10747,3454820,3.1107264633179152,2019-07-01,TRUE
NY,2020-11-01,11274,3488109,3.23212376677449,2019-07-01,TRUE
NY,2020-12-01,11042,3470361,3.181801547447081,2019-07-01,TRUE
NY,2021-01-01,1235,3443736,0.3586221475746108,2019-07-01,TRUE
NY,2021-02-01,2278,3445661,0.6611213349194828,2019-07-01,TRUE
NY,2021-03-01,5088,3485378,1.4598129672018358,2019-07-01,TRUE
NY,2021-04-01,7181,3484678,2.0607355973780073,2019-07-01,TRUE
NY,2021-05-01,7262,3500434,2.0745998924704767,2019-07-01,TRUE
NY,2021-06-01,7322,3479297,2.104448111213271,2019-07-01,TRUE
NY,2021-07-01,6654,3499576,1.901373194924185,2019-07-01,TRUE
NY,2021-08-01,7326,3493575,2.096992335930959,2019-07-01,TRUE
NY,2021-09-01,4715,3498423,1.3477501148374567,2019-07-01,TRUE
NY,2021-10-01,6409,3491196,1.8357605817605198,2019-07-01,TRUE
NY,2021-11-01,6566,3496799,1.87771730659955,2019-07-01,TRUE
NY,2021-12-01,7294,3491778,2.0889071412901967,2019-07-01,TRUE
NY,2022-01-01,9919,3498363,2.8353261225321673,2019-07-01,TRUE
NY,2022-02-01,12807,3502168,3.65687768262402,2019-07-01,TRUE
NY,2022-03-01,17764,3503793,5.069934211296158,2019-07-01,TRUE
NY,2022-04-01,16573,3503793,4.730016870288855,2019-07-01,TRUE
NY,2022-05-01,16503,3501647,4.7129250892508585,2019-07-01,TRUE
NY,2022-06-01,17126,3503793,4.887845828791827,2019-07-01,TRUE
NY,2022-07-01,17218,3501722,4.9170094028023925,2019-07-01,TRUE
NY,2022-08-01,17228,3504163,4.916437962503457,2019-07-01,TRUE
NY,2022-09-01,17364,3503793,4.955772215995637,2019-07-01,TRUE
NY,2022-10-01,17056,3502168,4.870126161851744,2019-07-01,TRUE
NY,2022-11-01,16978,3503793,4.845605890530633,2019-07-01,TRUE
NY,2022-12-01,17403,3497951,4.975198337541035,2019-07-01,TRUE
NY,2023-01-01,19035,3503793,5.432683951363565,2019-07-01,TRUE
NY,2023-02-01,16129,3502168,4.605432977515642,2019-07-01,TRUE
NY,2023-03-01,20068,3503793,5.727507304227162,2019-07-01,TRUE
NY,2023-04-01,17265,3503793,4.927517122158758,2019-07-01,TRUE
NY,2023-05-01,18336,3503793,5.233185864575904,2019-07-01,TRUE
NY,2023-06-01,18744,3503793,5.349631099782436,2019-07-01,TRUE
NY,2023-07-01,17493,3503793,4.992589459480055,2019-07-01,TRUE
NY,2023-08-01,20094,3502168,5.737588830690019,2019-07-01,TRUE
NY,2023-09-01,17125,3503793,4.887560423803575,2019-07-01,TRUE
NY,2023-10-01,18394,3501016,5.2539034383161916,2019-07-01,TRUE
NY,2023-11-01,17511,3502168,5.000045685986509,2019-07-01,TRUE
NY,2023-12-01,16538,3503793,4.72002769570006,2019-07-01,TRUE
NY,2024-01-01,17865,3503793,5.09876011510954,2019-07-01,TRUE
NY,2024-02-01,16633,3503793,4.747141169583934,2019-07-01,TRUE
NY,2024-03-01,17679,3502092,5.048125520403233,2019-07-01,TRUE
NY,2024-04-01,16701,3503793,4.766548708785022,2019-07-01,TRUE
NY,2024-05-01,17190,3501722,4.909013336866833,2019-07-01,TRUE
NY,2024-06-01,15678,3503793,4.474579405803939,2019-07-01,TRUE
NY,2024-07-01,17366,3501722,4.959274322747494,2019-07-01,TRUE
NY,2024-08-01,17433,3502168,4.977773767563407,2019-07-01,TRUE
NY,2024-09-01,16153,3502092,4.612385968158461,2019-07-01,TRUE
NY,2024-10-01,17236,3503793,4.91924037749947,2019-07-01,TRUE
NY,2024-11-01,15456,3503793,4.41121949841215,2019-07-01,TRUE
NY,2024-12-01,15309,3501722,4.371849050267269,2019-07-01,TRUE
NY,2025-01-01,17354,3500467,4.957624225567617,2019-07-01,TRUE
NY,2025-02-01,15568,3503793,4.443184857096296,2019-07-01,TRUE
NY,2025-03-01,15648,3503793,4.4660172561564,2019-07-01,TRUE
NY,2025-04-01,16575,3501722,4.733385460067932,2019-07-01,TRUE
NY,2025-05-01,15359,3501722,4.386127739437911,2019-07-01,TRUE
NY,2025-06-01,14896,3502538,4.252916028320035,2019-07-01,TRUE
NY,2025-07-01,17042,3502092,4.866234239420324,2019-07-01,TRUE
NY,2025-08-01,16007,3503793,4.568477646938618,2019-07-01,TRUE
NY,2025-09-01,14040,3504163,4.0066629320610945,2019-07-01,TRUE
OH,2016-01-01,2804,516246,5.431519081988045,2023-01-01,FALSE
OH,2016-02-01,2103,516246,4.073639311491033,2023-01-01,FALSE
OH,2016-03-01,2178,516246,4.218918887507119,2023-01-01,FALSE
OH,2016-04-01,2409,516246,4.666379981636662,2023-01-01,FALSE
OH,2016-05-01,2674,516246,5.17970115022683,2023-01-01,FALSE
OH,2016-06-01,2914,516246,5.644595793478303,2023-01-01,FALSE
OH,2016-07-01,2917,516246,5.650406976518946,2023-01-01,FALSE
OH,2016-08-01,3066,516246,5.939029067537569,2023-01-01,FALSE
OH,2016-09-01,3111,516246,6.02619681314722,2023-01-01,FALSE
OH,2016-10-01,2742,516246,5.311421299148081,2023-01-01,FALSE
OH,2016-11-01,2376,516246,4.602456968189584,2023-01-01,FALSE
OH,2016-12-01,2595,516246,5.026673330156553,2023-01-01,FALSE
OH,2017-01-01,2644,516246,5.121589319820396,2023-01-01,FALSE
OH,2017-02-01,2288,516246,4.431995598997378,2023-01-01,FALSE
OH,2017-03-01,2278,516246,4.412624988861899,2023-01-01,FALSE
OH,2017-04-01,2129,516246,4.124002897843276,2023-01-01,FALSE
OH,2017-05-01,2757,516246,5.3404772143512975,2023-01-01,FALSE
OH,2017-06-01,2913,516246,5.6426587324647555,2023-01-01,FALSE
OH,2017-07-01,2784,516246,5.3927778617170885,2023-01-01,FALSE
OH,2017-08-01,3045,516246,5.898350786253065,2023-01-01,FALSE
OH,2017-09-01,2773,516246,5.371470190568062,2023-01-01,FALSE
OH,2017-10-01,2877,516246,5.572924535977034,2023-01-01,FALSE
OH,2017-11-01,2286,516246,4.428121476970282,2023-01-01,FALSE
OH,2017-12-01,2300,516246,4.455240331159951,2023-01-01,FALSE
OH,2018-01-01,2662,516246,5.1564564180642565,2023-01-01,FALSE
OH,2018-02-01,2224,516246,4.308023694130318,2023-01-01,FALSE
OH,2018-03-01,2171,516246,4.205359460412284,2023-01-01,FALSE
OH,2018-04-01,2286,516246,4.428121476970282,2023-01-01,FALSE
OH,2018-05-01,2493,516246,4.829093106774677,2023-01-01,FALSE
OH,2018-06-01,2583,516246,5.003428597993979,2023-01-01,FALSE
OH,2018-07-01,2929,516246,5.67365170868152,2023-01-01,FALSE
OH,2018-08-01,3066,516246,5.939029067537569,2023-01-01,FALSE
OH,2018-09-01,2593,516246,5.022799208129458,2023-01-01,FALSE
OH,2018-10-01,2804,516246,5.431519081988045,2023-01-01,FALSE
OH,2018-11-01,2453,516246,4.751610666232765,2023-01-01,FALSE
OH,2018-12-01,2225,516246,4.309960755143866,2023-01-01,FALSE
OH,2019-01-01,2457,516246,4.759358910286956,2023-01-01,FALSE
OH,2019-02-01,2494,516246,4.831030167788225,2023-01-01,FALSE
OH,2019-03-01,2122,516246,4.110443470748442,2023-01-01,FALSE
OH,2019-04-01,2253,516246,4.364198463523204,2023-01-01,FALSE
OH,2019-05-01,2657,516246,5.146771112996517,2023-01-01,FALSE
OH,2019-06-01,2520,516246,4.8813937541404675,2023-01-01,FALSE
OH,2019-07-01,2926,516246,5.667840525640877,2023-01-01,FALSE
OH,2019-08-01,2737,516246,5.3017359940803415,2023-01-01,FALSE
OH,2019-09-01,2674,516246,5.17970115022683,2023-01-01,FALSE
OH,2019-10-01,2895,516246,5.607791634220895,2023-01-01,FALSE
OH,2019-11-01,2143,516246,4.151121752032946,2023-01-01,FALSE
OH,2019-12-01,2444,516246,4.734177117110835,2023-01-01,FALSE
OH,2020-01-01,6039,516246,11.697911460815194,2023-01-01,FALSE
OH,2020-02-01,5111,516246,9.90031884024283,2023-01-01,FALSE
OH,2020-03-01,2786,516246,5.396651983744184,2023-01-01,FALSE
OH,2020-04-01,946,516246,1.8324597188162233,2023-01-01,FALSE
OH,2020-05-01,1330,516246,2.5762911480185804,2023-01-01,FALSE
OH,2020-06-01,2933,516246,5.6813999527357115,2023-01-01,FALSE
OH,2020-07-01,3177,516246,6.154042840041376,2023-01-01,FALSE
OH,2020-08-01,3932,516246,7.616523905269968,2023-01-01,FALSE
OH,2020-09-01,4195,516246,8.125970951833041,2023-01-01,FALSE
OH,2020-10-01,4034,516246,7.814104128651844,2023-01-01,FALSE
OH,2020-11-01,3298,516246,6.38842722268066,2023-01-01,FALSE
OH,2020-12-01,4681,516246,9.067382604417274,2023-01-01,FALSE
OH,2021-01-01,3919,516246,7.591342112093847,2023-01-01,FALSE
OH,2021-02-01,3347,516246,6.4833432123445025,2023-01-01,FALSE
OH,2021-03-01,4394,516246,8.511446093529054,2023-01-01,FALSE
OH,2021-04-01,3374,516246,6.5356438597102935,2023-01-01,FALSE
OH,2021-05-01,3290,516246,6.372930734572278,2023-01-01,FALSE
OH,2021-06-01,4216,516246,8.166649233117544,2023-01-01,FALSE
OH,2021-07-01,4711,516246,9.125494434823707,2023-01-01,FALSE
OH,2021-08-01,4642,516246,8.99183722488891,2023-01-01,FALSE
OH,2021-09-01,5057,516246,9.795717545511248,2023-01-01,FALSE
OH,2021-10-01,4939,516246,9.567144345912608,2023-01-01,FALSE
OH,2021-11-01,4523,516246,8.761326964276721,2023-01-01,FALSE
OH,2021-12-01,4831,516246,9.357941756449444,2023-01-01,FALSE
OH,2022-01-01,5284,516246,10.2354303955866,2023-01-01,FALSE
OH,2022-02-01,4680,516246,9.065445543403726,2023-01-01,FALSE
OH,2022-03-01,5284,516246,10.2354303955866,2023-01-01,FALSE
OH,2022-04-01,4436,516246,8.592802656098062,2023-01-01,FALSE
OH,2022-05-01,5168,516246,10.010731318015054,2023-01-01,FALSE
OH,2022-06-01,5776,516246,11.18846441425212,2023-01-01,FALSE
OH,2022-07-01,5984,516246,11.591373105070064,2023-01-01,FALSE
OH,2022-08-01,6431,516246,12.457239378125932,2023-01-01,FALSE
OH,2022-09-01,6836,516246,13.241749088612794,2023-01-01,FALSE
OH,2022-10-01,6557,516246,12.701309065832955,2023-01-01,FALSE
OH,2022-11-01,5718,516246,11.076114875466347,2023-01-01,FALSE
OH,2022-12-01,6111,516246,11.837379853790635,2023-01-01,FALSE
OH,2023-01-01,5876,516246,11.3821705156069,2023-01-01,TRUE
OH,2023-02-01,6350,516246,12.30033743602856,2023-01-01,TRUE
OH,2023-03-01,5368,516246,10.398143520724616,2023-01-01,TRUE
OH,2023-04-01,4907,516246,9.505158393479078,2023-01-01,TRUE
OH,2023-05-01,5727,516246,11.093548424588278,2023-01-01,TRUE
OH,2023-06-01,6539,516246,12.666441967589096,2023-01-01,TRUE
OH,2023-07-01,6025,516246,11.670792606625524,2023-01-01,TRUE
OH,2023-08-01,7295,516246,14.130860093831236,2023-01-01,TRUE
OH,2023-09-01,6127,516246,11.868372830007399,2023-01-01,TRUE
OH,2023-10-01,6405,516246,12.40687579177369,2023-01-01,TRUE
OH,2023-11-01,5657,516246,10.957954153639932,2023-01-01,TRUE
OH,2023-12-01,5727,516246,11.093548424588278,2023-01-01,TRUE
OH,2024-01-01,6957,516246,13.476133471252078,2023-01-01,TRUE
OH,2024-02-01,6528,516246,12.64513429644007,2023-01-01,TRUE
OH,2024-03-01,4795,516246,9.288207559961723,2023-01-01,TRUE
OH,2024-04-01,5745,516246,11.128415522832139,2023-01-01,TRUE
OH,2024-05-01,6940,516246,13.443203434021765,2023-01-01,TRUE
OH,2024-06-01,6121,516246,11.856750463926113,2023-01-01,TRUE
OH,2024-07-01,6924,516246,13.412210457805,2023-01-01,TRUE
OH,2024-08-01,6437,516246,12.468861744207219,2023-01-01,TRUE
OH,2024-09-01,6217,516246,12.042708321226701,2023-01-01,TRUE
OH,2024-10-01,6734,516246,13.044168865230917,2023-01-01,TRUE
OH,2024-11-01,5146,516246,9.968115975717003,2023-01-01,TRUE
OH,2024-12-01,6191,516246,11.99234473487446,2023-01-01,TRUE
OH,2025-01-01,6614,516246,12.81172154360518,2023-01-01,TRUE
OH,2025-02-01,5583,516246,10.814611638637393,2023-01-01,TRUE
OH,2025-03-01,5297,516246,10.260612188762721,2023-01-01,TRUE
OH,2025-04-01,5538,516246,10.727443893027743,2023-01-01,TRUE
OH,2025-05-01,5854,516246,11.339555173308849,2023-01-01,TRUE
OH,2025-06-01,4687,516246,9.079004970498561,2023-01-01,TRUE
OH,2025-07-01,5765,371828,15.504480566283336,2023-01-01,TRUE
OH,2025-08-01,5059,371828,13.605753197715073,2023-01-01,TRUE
OH,2025-09-01,4926,296756,16.59949588213886,2023-01-01,TRUE
OH,2025-10-01,3721,0,NA,2023-01-01,TRUE
OH,2025-11-01,464,0,NA,2023-01-01,TRUE
OK,2016-01-01,4003,521573,7.674860470154705,NA,FALSE
OK,2016-02-01,3103,517031,6.00157437368359,NA,FALSE
OK,2016-03-01,3050,517968,5.88839464986254,NA,FALSE
OK,2016-04-01,3294,517083,6.370350601354135,NA,FALSE
OK,2016-05-01,3684,519243,7.094943985763891,NA,FALSE
OK,2016-06-01,4016,524635,7.6548457499023135,NA,FALSE
OK,2016-07-01,4004,521768,7.673908710384692,NA,FALSE
OK,2016-08-01,4316,519488,8.308180362202783,NA,FALSE
OK,2016-09-01,3971,519556,7.643064462733565,NA,FALSE
OK,2016-10-01,3875,518856,7.468353454523028,NA,FALSE
OK,2016-11-01,3605,515493,6.993305437707204,NA,FALSE
OK,2016-12-01,3603,520420,6.923254294608201,NA,FALSE
OK,2017-01-01,3939,519834,7.577418945278685,NA,FALSE
OK,2017-02-01,3402,519856,6.544119910128959,NA,FALSE
OK,2017-03-01,3231,516628,6.2540164296166685,NA,FALSE
OK,2017-04-01,3274,522302,6.268404103373144,NA,FALSE
OK,2017-05-01,3716,523388,7.0998952975612735,NA,FALSE
OK,2017-06-01,3989,520833,7.658884901686337,NA,FALSE
OK,2017-07-01,3885,523071,7.427289985489542,NA,FALSE
OK,2017-08-01,4089,520262,7.859501558829974,NA,FALSE
OK,2017-09-01,3740,520534,7.184929322580273,NA,FALSE
OK,2017-10-01,3984,516466,7.713963745919383,NA,FALSE
OK,2017-11-01,3498,514296,6.801530636053945,NA,FALSE
OK,2017-12-01,3417,520513,6.564677539273755,NA,FALSE
OK,2018-01-01,4010,520826,7.69930840626236,NA,FALSE
OK,2018-02-01,3418,517653,6.602878762414204,NA,FALSE
OK,2018-03-01,3139,518338,6.055894030536059,NA,FALSE
OK,2018-04-01,3396,521770,6.508614906951339,NA,FALSE
OK,2018-05-01,3637,522393,6.962191300419416,NA,FALSE
OK,2018-06-01,3793,519887,7.295816206214043,NA,FALSE
OK,2018-07-01,4229,520415,8.126206969437852,NA,FALSE
OK,2018-08-01,3931,517052,7.602716941429489,NA,FALSE
OK,2018-09-01,3991,519948,7.675767576757676,NA,FALSE
OK,2018-10-01,4058,521349,7.783653560283035,NA,FALSE
OK,2018-11-01,3567,517228,6.896378386320926,NA,FALSE
OK,2018-12-01,3397,517337,6.5663194397462386,NA,FALSE
OK,2019-01-01,3909,516770,7.564293592894324,NA,FALSE
OK,2019-02-01,3328,517941,6.425442280105263,NA,FALSE
OK,2019-03-01,3002,519259,5.781315297375683,NA,FALSE
OK,2019-04-01,3392,520592,6.515659095798629,NA,FALSE
OK,2019-05-01,3851,519963,7.4062962172308415,NA,FALSE
OK,2019-06-01,4027,520723,7.733478260034606,NA,FALSE
OK,2019-07-01,4303,520849,8.261511493734268,NA,FALSE
OK,2019-08-01,4170,522535,7.980326676681945,NA,FALSE
OK,2019-09-01,4126,523151,7.886824262975699,NA,FALSE
OK,2019-10-01,4047,521836,7.7553100974252445,NA,FALSE
OK,2019-11-01,3581,521452,6.867362671923782,NA,FALSE
OK,2019-12-01,3447,520231,6.625902723982231,NA,FALSE
OK,2020-01-01,4060,519992,7.807812427883506,NA,FALSE
OK,2020-02-01,3789,518478,7.3079282052468955,NA,FALSE
OK,2020-03-01,2250,515678,4.363187880809342,NA,FALSE
OK,2020-04-01,214,436782,0.48994693004748363,NA,FALSE
OK,2020-05-01,1274,482774,2.6389159316781767,NA,FALSE
OK,2020-06-01,2123,520001,4.082684456376046,NA,FALSE
OK,2020-07-01,2008,514823,3.900369641604979,NA,FALSE
OK,2020-08-01,2680,520152,5.1523400852058625,NA,FALSE
OK,2020-09-01,3090,520391,5.937842891210647,NA,FALSE
OK,2020-10-01,2567,516727,4.967806985119802,NA,FALSE
OK,2020-11-01,2672,518506,5.153267271738418,NA,FALSE
OK,2020-12-01,2719,487675,5.575434459424822,NA,FALSE
OK,2021-01-01,2879,483822,5.950535527528719,NA,FALSE
OK,2021-02-01,2072,512921,4.0396084387264315,NA,FALSE
OK,2021-03-01,3046,518482,5.8748423281811135,NA,FALSE
OK,2021-04-01,2266,518167,4.3731075116709475,NA,FALSE
OK,2021-05-01,2222,517705,4.292019586444018,NA,FALSE
OK,2021-06-01,2636,516151,5.1070326319236035,NA,FALSE
OK,2021-07-01,2870,516197,5.559892831612737,NA,FALSE
OK,2021-08-01,2861,522543,5.475147499822981,NA,FALSE
OK,2021-09-01,3358,520620,6.450001920786754,NA,FALSE
OK,2021-10-01,3236,519155,6.233205882636207,NA,FALSE
OK,2021-11-01,3200,519421,6.160705862874239,NA,FALSE
OK,2021-12-01,2929,515859,5.6779081105495885,NA,FALSE
OK,2022-01-01,3397,519908,6.533848296237027,NA,FALSE
OK,2022-02-01,3253,516976,6.29236173439386,NA,FALSE
OK,2022-03-01,3779,521922,7.240545522127827,NA,FALSE
OK,2022-04-01,3717,515509,7.210349382842977,NA,FALSE
OK,2022-05-01,3798,521324,7.285296667715278,NA,FALSE
OK,2022-06-01,4040,512601,7.881373621978888,NA,FALSE
OK,2022-07-01,4272,515646,8.284753493675893,NA,FALSE
OK,2022-08-01,4458,516737,8.627212682660618,NA,FALSE
OK,2022-09-01,4361,510406,8.54417855589472,NA,FALSE
OK,2022-10-01,3931,515614,7.623920219388923,NA,FALSE
OK,2022-11-01,3725,514530,7.239616737605193,NA,FALSE
OK,2022-12-01,3879,503523,7.703719591756484,NA,FALSE
OK,2023-01-01,4383,520341,8.423322398196568,NA,FALSE
OK,2023-02-01,3649,514592,7.091054660779802,NA,FALSE
OK,2023-03-01,3854,520774,7.4005230675878595,NA,FALSE
OK,2023-04-01,3599,512119,7.0276634922742565,NA,FALSE
OK,2023-05-01,4019,509180,7.8930829961899525,NA,FALSE
OK,2023-06-01,4257,514762,8.26984120816999,NA,FALSE
OK,2023-07-01,4270,518044,8.242543104446726,NA,FALSE
OK,2023-08-01,4289,518282,8.275417629784558,NA,FALSE
OK,2023-09-01,4207,517567,8.128416224372883,NA,FALSE
OK,2023-10-01,4317,517311,8.34507675266909,NA,FALSE
OK,2023-11-01,3826,515172,7.426645858082349,NA,FALSE
OK,2023-12-01,3527,518618,6.800766652912163,NA,FALSE
OK,2024-01-01,4175,516794,8.078654163941533,NA,FALSE
OK,2024-02-01,3802,513965,7.397390872919362,NA,FALSE
OK,2024-03-01,3275,516818,6.33685359256063,NA,FALSE
OK,2024-04-01,3618,515451,7.019095898543218,NA,FALSE
OK,2024-05-01,4206,517341,8.130034155421665,NA,FALSE
OK,2024-06-01,4030,517985,7.78014807378592,NA,FALSE
OK,2024-07-01,4602,522521,8.807301524723409,NA,FALSE
OK,2024-08-01,4393,513195,8.560098987714222,NA,FALSE
OK,2024-09-01,4152,516727,8.035190729340638,NA,FALSE
OK,2024-10-01,4159,519858,8.000261609901166,NA,FALSE
OK,2024-11-01,3796,514019,7.384941023580841,NA,FALSE
OK,2024-12-01,3812,515105,7.400432921443201,NA,FALSE
OK,2025-01-01,4351,515788,8.435636346716093,NA,FALSE
OK,2025-02-01,3433,515853,6.654996675409468,NA,FALSE
OK,2025-03-01,3698,521660,7.0889084844534755,NA,FALSE
OK,2025-04-01,3639,513195,7.090871890801742,NA,FALSE
OK,2025-05-01,3991,517295,7.71513353115727,NA,FALSE
OK,2025-06-01,4327,518713,8.34179980066048,NA,FALSE
OK,2025-07-01,4292,517758,8.289587027143956,NA,FALSE
OK,2025-08-01,4136,520862,7.9406829448107175,NA,FALSE
OK,2025-09-01,4115,520652,7.903551700560067,NA,FALSE
PA,2016-01-01,20700,1604147,12.904054304250172,2018-11-01,FALSE
PA,2016-02-01,19547,1602770,12.195761088615335,2018-11-01,FALSE
PA,2016-03-01,18346,1602175,11.450684226130104,2018-11-01,FALSE
PA,2016-04-01,18051,1604147,11.252709383865692,2018-11-01,FALSE
PA,2016-05-01,20592,1603930,12.838465519068787,2018-11-01,FALSE
PA,2016-06-01,22403,1604572,13.961978646019,2018-11-01,FALSE
PA,2016-07-01,22130,1604147,13.795493804495473,2018-11-01,FALSE
PA,2016-08-01,24020,1604572,14.96972401363105,2018-11-01,FALSE
PA,2016-09-01,23481,1605021,14.62971512522266,2018-11-01,FALSE
PA,2016-10-01,21469,1604572,13.379891958727935,2018-11-01,FALSE
PA,2016-11-01,20144,1602175,12.572908702232903,2018-11-01,FALSE
PA,2016-12-01,18877,1605715,11.756133560438808,2018-11-01,FALSE
PA,2017-01-01,22616,1603195,14.106830422999074,2018-11-01,FALSE
PA,2017-02-01,20324,1604841,12.664182931517827,2018-11-01,FALSE
PA,2017-03-01,19349,1605715,12.050083607614054,2018-11-01,FALSE
PA,2017-04-01,18170,1605021,11.320724152518876,2018-11-01,FALSE
PA,2017-05-01,22206,1604147,13.842871008704314,2018-11-01,FALSE
PA,2017-06-01,23568,1603236,14.70026870654102,2018-11-01,FALSE
PA,2017-07-01,22979,1605266,14.314761541077928,2018-11-01,FALSE
PA,2017-08-01,24348,1604596,15.173912935093943,2018-11-01,FALSE
PA,2017-09-01,22353,1605021,13.92692058234752,2018-11-01,FALSE
PA,2017-10-01,23491,1605715,14.629619826681571,2018-11-01,FALSE
PA,2017-11-01,19867,1605266,12.376142022568223,2018-11-01,FALSE
PA,2017-12-01,16287,1601620,10.169078807707196,2018-11-01,FALSE
PA,2018-01-01,22610,1605021,14.08704309787847,2018-11-01,FALSE
PA,2018-02-01,19688,1602444,12.286232779429422,2018-11-01,FALSE
PA,2018-03-01,17635,1604841,10.988627533817992,2018-11-01,FALSE
PA,2018-04-01,18714,1603505,11.670683908063898,2018-11-01,FALSE
PA,2018-05-01,21349,1604841,13.302875487353576,2018-11-01,FALSE
PA,2018-06-01,21172,1605290,13.188894218490118,2018-11-01,FALSE
PA,2018-07-01,22852,1605290,14.235434096020034,2018-11-01,FALSE
PA,2018-08-01,23755,1605266,14.798170521271864,2018-11-01,FALSE
PA,2018-09-01,21067,1604841,13.127157145162668,2018-11-01,FALSE
PA,2018-10-01,23793,1603889,14.834567728814152,2018-11-01,FALSE
PA,2018-11-01,20097,1605290,12.519233284951628,2018-11-01,TRUE
PA,2018-12-01,18803,1604841,11.716425490126436,2018-11-01,TRUE
PA,2019-01-01,22784,1603464,14.209237001890907,2018-11-01,TRUE
PA,2019-02-01,19866,1605266,12.375519072851478,2018-11-01,TRUE
PA,2019-03-01,18130,1604841,11.297069304685012,2018-11-01,TRUE
PA,2019-04-01,18538,1602763,11.566276486292733,2018-11-01,TRUE
PA,2019-05-01,18790,1605290,11.705050177849484,2018-11-01,TRUE
PA,2019-06-01,21493,1603954,13.400010224732132,2018-11-01,TRUE
PA,2019-07-01,24878,1605290,15.49751135308885,2018-11-01,TRUE
PA,2019-08-01,23516,1604841,14.653165017593643,2018-11-01,TRUE
PA,2019-09-01,22168,1605715,13.805687808857737,2018-11-01,TRUE
PA,2019-10-01,23060,1605290,14.36500569990469,2018-11-01,TRUE
PA,2019-11-01,19286,1601434,12.042956500236663,2018-11-01,TRUE
